order_id,name,ordered_at,price,quantity,line_total
14067,"""ICE CREAM"" Wildberry",3/27/2018 10:57,1.5,2,3
14067,"""ICE CREAM"" Wildberry",3/27/2018 10:57,1.5,3,4.5
14067,"""ICE CREAM"" Strawberry",3/27/2018 10:57,3.5,3,10.5
14068,"""SORBET"" Raspberry",3/27/2018 11:07,2.5,2,5
14068,"""ICE CREAM"" Maple Brown Sugar",3/27/2018 11:07,2,3,6
14069,"""ICE CREAM"" Rocky Road",3/27/2018 11:18,3.5,2,7
14069,"""BEVERAGE"" Iced Coffee",3/27/2018 11:18,2.5,2,5
14069,"""SORBET"" Lychee",3/27/2018 11:18,3,2,6
14069,"""MISC"" Ice Cream Cake",3/27/2018 11:18,2,1,2
14070,,3/27/2018 11:38,4,3,12
14071,"""SORBET"" Lemon",3/27/2018 11:43,2.5,1,2.5
14071,"""SORBET"" Lychee",3/27/2018 11:43,3,1,3
14072,"""CONE"" Brownie Cone",3/27/2018 12:03,3,1,3
14072,"""BEVERAGE"" Espresso",3/27/2018 12:03,2.5,1,2.5
14073,"""ICE CREAM"" Vanilla Bean",3/27/2018 12:16,1.5,1,1.5
14073,"""MISC"" Ice Cream Cake",3/27/2018 12:16,2,2,4
14073,,3/27/2018 12:16,3.5,1,3.5
14074,"""ICE CREAM"" Wildberry",3/27/2018 12:38,1.5,2,3
14074,"""ICE CREAM"" Matcha",3/27/2018 12:38,1.5,1,1.5
14075,"""ICE CREAM"" Wildberry",3/27/2018 12:52,1.5,3,4.5
14075,"""CONE"" Waffle Cone",3/27/2018 12:52,4,1,4
14075,"""SORBET"" Raspberry",3/27/2018 12:52,2.5,2,5
14075,,3/27/2018 12:52,4,3,12
14075,"""CONE"" Brownie Cone",3/27/2018 12:52,3,3,9
14076,"""ICE CREAM"" Candied Bacon",3/27/2018 13:01,0.5,2,1
14076,"""MISC"" Ice Cream Cake",3/27/2018 13:01,2,3,6
14076,"""SORBET"" Lemon",3/27/2018 13:01,2.5,1,2.5
14076,"""ICE CREAM"" Matcha",3/27/2018 13:01,1.5,2,3
14077,"""ICE CREAM"" Matcha",3/27/2018 13:31,1.5,3,4.5
14077,,3/27/2018 13:31,3.5,3,10.5
14077,"""SORBET"" Blood Orange",3/27/2018 13:31,2.5,3,7.5
14078,"""ICE CREAM"" Matcha",3/27/2018 14:19,1.5,1,1.5
14078,"""CONE"" Sugar Cone",3/27/2018 14:19,1,3,3
14078,"""CONE"" Sugar Cone",3/27/2018 14:19,1,1,1
14078,"""ICE CREAM"" Maple Brown Sugar",3/27/2018 14:19,2,3,6
14079,"""ICE CREAM"" Rocky Road",3/27/2018 14:26,3.5,3,10.5
14080,"""CONE"" Sugar Cone",3/27/2018 14:26,1,1,1
14081,"""CONE"" Brownie Cone",3/27/2018 15:21,3,2,6
14081,"""MISC"" Ice Cream Cake",3/27/2018 15:21,2,2,4
14081,"""CONE"" Cookie Cone",3/27/2018 15:21,4,3,12
14081,,3/27/2018 15:21,2.5,2,5
14081,"""SORBET"" Raspberry",3/27/2018 15:21,2.5,3,7.5
14082,"""ICE CREAM"" Dulce De Leche",3/27/2018 15:35,1.5,3,4.5
14082,"""ICE CREAM"" Matcha",3/27/2018 15:35,1.5,3,4.5
14082,"""ICE CREAM"" Maple Brown Sugar",3/27/2018 15:35,2,2,4
14083,"""CONE"" Dipped Waffle Cone",3/27/2018 16:29,3.5,3,10.5
14083,"""ICE CREAM"" Strawberry",3/27/2018 16:29,3.5,3,10.5
14083,"""BEVERAGE"" Iced Coffee",3/27/2018 16:29,2.5,1,2.5
14083,"""SORBET"" Watermelon",3/27/2018 16:29,2.5,1,2.5
14083,"""ICE CREAM"" Rocky Road",3/27/2018 16:29,3.5,1,3.5
14084,"""CONE"" Dipped Waffle Cone",3/27/2018 16:32,3.5,3,10.5
14084,"""CONE"" Brownie Cone",3/27/2018 16:32,3,2,6
14084,"""ICE CREAM"" Vanilla Bean",3/27/2018 16:32,1.5,2,3
14084,"""CONE"" Sugar Cone",3/27/2018 16:32,1,3,3
14084,"""CONE"" Sugar Cone",3/27/2018 16:32,1,2,2
14085,"""SORBET"" Blood Orange",3/27/2018 16:50,2.5,3,7.5
14085,"""SORBET"" Raspberry",3/27/2018 16:50,2.5,3,7.5
14086,"""ICE CREAM"" Rocky Road",3/27/2018 16:52,3.5,3,10.5
14087,"""ICE CREAM"" Dulce De Leche",3/27/2018 17:05,1.5,1,1.5
14087,"""SORBET"" Lemon",3/27/2018 17:05,2.5,2,5
14087,"""CONE"" Waffle Cone",3/27/2018 17:05,4,2,8
14088,"""ICE CREAM"" Wildberry",3/27/2018 17:14,1.5,2,3
14088,"""ICE CREAM"" Dulce De Leche",3/27/2018 17:14,1.5,3,4.5
14088,"""ICE CREAM"" Peanut Fudge",3/27/2018 17:14,3.5,3,10.5
14088,"""ICE CREAM"" Matcha",3/27/2018 17:14,1.5,2,3
14088,"""ICE CREAM"" Peanut Fudge",3/27/2018 17:14,3.5,2,7
14089,"""ICE CREAM"" Rocky Road",3/27/2018 17:51,3.5,3,10.5
14089,"""SORBET"" Lemon",3/27/2018 17:51,2.5,2,5
14090,"""ICE CREAM"" Rocky Road",3/27/2018 18:09,3.5,3,10.5
14090,"""CONE"" Dipped Waffle Cone",3/27/2018 18:09,3.5,2,7
14090,"""BEVERAGE"" Iced Coffee",3/27/2018 18:09,2.5,3,7.5
14090,"""BEVERAGE"" Iced Coffee",3/27/2018 18:09,2.5,3,7.5
14091,"""SORBET"" Blood Orange",3/27/2018 18:33,2.5,2,5
14091,"""CONE"" Sugar Cone",3/27/2018 18:33,1,3,3
14091,"""ICE CREAM"" Earl Gray",3/27/2018 18:33,0.5,1,0.5
14091,"""SORBET"" Lychee",3/27/2018 18:33,3,1,3
14092,"""ICE CREAM"" Peanut Fudge",3/27/2018 19:14,3.5,3,10.5
14092,"""ICE CREAM"" Mint Chip",3/27/2018 19:14,1.5,3,4.5
14092,"""CONE"" Waffle Cone",3/27/2018 19:14,4,1,4
14092,"""SORBET"" Watermelon",3/27/2018 19:14,2.5,2,5
14093,"""ICE CREAM"" Matcha",3/27/2018 19:30,1.5,1,1.5
14093,"""SORBET"" Lemon",3/27/2018 19:30,2.5,2,5
14093,"""BEVERAGE"" Iced Coffee",3/27/2018 19:30,2.5,3,7.5
14093,"""ICE CREAM"" Strawberry",3/27/2018 19:30,3.5,1,3.5
14093,"""SORBET"" Blood Orange",3/27/2018 19:30,2.5,3,7.5
14094,"""ICE CREAM"" Strawberry",3/27/2018 19:31,3.5,1,3.5
14095,"""SORBET"" Watermelon",3/27/2018 19:43,2.5,3,7.5
14095,"""ICE CREAM"" Dulce De Leche",3/27/2018 19:43,1.5,2,3
14095,"""ICE CREAM"" Matcha",3/27/2018 19:43,1.5,2,3
14095,"""BEVERAGE"" Tea",3/27/2018 19:43,4,3,12
14095,"""CONE"" Brownie Cone",3/27/2018 19:43,3,1,3
14096,"""CONE"" Cookie Cone",3/27/2018 20:13,4,2,8
14097,"""CONE"" Waffle Cone",3/27/2018 20:40,4,2,8
14097,"""CONE"" Cookie Cone",3/27/2018 20:40,4,2,8
14097,"""ICE CREAM"" Double Fudge Chunk",3/27/2018 20:40,3.5,1,3.5
14097,"""BEVERAGE"" Iced Coffee",3/27/2018 20:40,2.5,3,7.5
14097,"""CONE"" Dipped Waffle Cone",3/27/2018 20:40,3.5,2,7
14098,"""ICE CREAM"" Vanilla Bean",3/27/2018 21:06,1.5,3,4.5
14098,"""ICE CREAM"" Vanilla Bean",3/27/2018 21:06,1.5,1,1.5
14098,"""SORBET"" Blood Orange",3/27/2018 21:06,2.5,2,5
14099,"""SORBET"" Lemon",3/27/2018 21:58,2.5,3,7.5
14099,"""CONE"" Waffle Cone",3/27/2018 21:58,4,1,4
14099,"""ICE CREAM"" Mint Chip",3/27/2018 21:58,1.5,3,4.5
14099,,3/27/2018 21:58,3.5,1,3.5
14100,"""ICE CREAM"" Peanut Fudge",3/27/2018 22:10,3.5,2,7
14100,"""ICE CREAM"" Rocky Road",3/27/2018 22:10,3.5,3,10.5
14100,"""ICE CREAM"" Candied Bacon",3/27/2018 22:10,0.5,2,1
14100,"""BEVERAGE"" Iced Coffee",3/27/2018 22:10,2.5,1,2.5
14100,"""SORBET"" Lemon",3/27/2018 22:10,2.5,2,5
14101,"""SORBET"" Watermelon",3/27/2018 22:47,2.5,2,5
14102,"""CONE"" Sugar Cone",3/27/2018 23:00,1,2,2
14102,"""CONE"" Dipped Waffle Cone",3/27/2018 23:00,3.5,2,7
14102,"""BEVERAGE"" Tea",3/27/2018 23:00,4,2,8
14102,"""CONE"" Cookie Cone",3/27/2018 23:00,4,1,4
14102,"""CONE"" Sugar Cone",3/27/2018 23:00,1,3,3
14103,"""BEVERAGE"" Espresso",3/27/2018 23:36,2.5,2,5
14103,"""ICE CREAM"" Mint Chip",3/27/2018 23:36,1.5,1,1.5
14103,"""CONE"" Cookie Cone",3/27/2018 23:36,4,3,12
14103,"""CONE"" Waffle Cone",3/27/2018 23:36,4,1,4
14103,"""BEVERAGE"" Iced Coffee",3/27/2018 23:36,2.5,3,7.5
14104,"""ICE CREAM"" Earl Gray",3/27/2018 23:59,0.5,1,0.5
14104,"""ICE CREAM"" Matcha",3/27/2018 23:59,1.5,3,4.5
14104,"""ICE CREAM"" Candied Bacon",3/27/2018 23:59,0.5,3,1.5
14104,"""SORBET"" Blood Orange",3/27/2018 23:59,2.5,3,7.5
14104,"""ICE CREAM"" Candied Bacon",3/27/2018 23:59,0.5,2,1
14105,"""ICE CREAM"" Mint Chip",3/28/2018 0:22,1.5,3,4.5
14106,"""BEVERAGE"" Tea",3/28/2018 1:02,4,1,4
14106,"""ICE CREAM"" Maple Brown Sugar",3/28/2018 1:02,2,3,6
14106,"""ICE CREAM"" Earl Gray",3/28/2018 1:02,0.5,1,0.5
14106,"""CONE"" Brownie Cone",3/28/2018 1:02,3,1,3
14106,"""ICE CREAM"" Peanut Fudge",3/28/2018 1:02,3.5,3,10.5
14107,"""ICE CREAM"" Strawberry",3/28/2018 1:11,3.5,2,7
14107,"""BEVERAGE"" Espresso",3/28/2018 1:11,2.5,2,5
14107,"""CONE"" Dipped Waffle Cone",3/28/2018 1:11,3.5,2,7
14107,"""CONE"" Dipped Waffle Cone",3/28/2018 1:11,3.5,3,10.5
14108,"""SORBET"" Raspberry",3/28/2018 2:05,2.5,2,5
14108,"""BEVERAGE"" Espresso",3/28/2018 2:05,2.5,1,2.5
14108,"""ICE CREAM"" Candied Bacon",3/28/2018 2:05,0.5,3,1.5
14108,"""ICE CREAM"" Rocky Road",3/28/2018 2:05,3.5,3,10.5
14108,"""BEVERAGE"" Tea",3/28/2018 2:05,4,3,12
14109,"""SORBET"" Raspberry",3/28/2018 2:54,2.5,1,2.5
14109,"""BEVERAGE"" Espresso",3/28/2018 2:54,2.5,2,5
14110,"""BEVERAGE"" Espresso",3/28/2018 3:48,2.5,1,2.5
14110,"""ICE CREAM"" Mint Chip",3/28/2018 3:48,1.5,2,3
14110,,3/28/2018 3:48,1.5,2,3
14110,"""ICE CREAM"" Wildberry",3/28/2018 3:48,1.5,1,1.5
14111,"""CONE"" Waffle Cone",3/28/2018 4:26,4,2,8
14112,"""CONE"" Brownie Cone",3/28/2018 4:30,3,2,6
14113,"""ICE CREAM"" Mint Chip",3/28/2018 4:43,1.5,2,3
14113,"""ICE CREAM"" Peanut Fudge",3/28/2018 4:43,3.5,1,3.5
14113,"""SORBET"" Watermelon",3/28/2018 4:43,2.5,3,7.5
14113,"""ICE CREAM"" Earl Gray",3/28/2018 4:43,0.5,1,0.5
14114,"""SORBET"" Lemon",3/28/2018 5:07,2.5,2,5
14115,"""ICE CREAM"" Mint Chip",3/28/2018 5:17,1.5,3,4.5
14115,,3/28/2018 5:17,3.5,2,7
14116,"""SORBET"" Lychee",3/28/2018 5:52,3,3,9
14116,"""ICE CREAM"" Peanut Fudge",3/28/2018 5:52,3.5,3,10.5
14116,"""ICE CREAM"" Mint Chip",3/28/2018 5:52,1.5,1,1.5
14116,"""ICE CREAM"" Wildberry",3/28/2018 5:52,-1.5,2,-3
14117,"""ICE CREAM"" Dark Chocolate",3/28/2018 6:47,4,1,4
14117,"""SORBET"" Lychee",3/28/2018 6:47,3,3,9
14117,"""SORBET"" Lychee",3/28/2018 6:47,3,2,6
14117,"""ICE CREAM"" Dulce De Leche",3/28/2018 6:47,1.5,2,3
14117,"""SORBET"" Watermelon",3/28/2018 6:47,2.5,1,2.5
14118,"""SORBET"" Blood Orange",3/28/2018 7:17,2.5,1,2.5
14118,"""ICE CREAM"" Rocky Road",3/28/2018 7:17,3.5,1,3.5
14118,"""ICE CREAM"" Double Fudge Chunk",3/28/2018 7:17,3.5,1,3.5
14118,"""ICE CREAM"" Dark Chocolate",3/28/2018 7:17,4,3,12
14118,"""ICE CREAM"" Dark Chocolate",3/28/2018 7:17,4,1,4
14119,"""CONE"" Waffle Cone",3/28/2018 7:20,4,1,4
14119,"""CONE"" Sugar Cone",3/28/2018 7:20,1,2,2
14119,"""CONE"" Dipped Waffle Cone",3/28/2018 7:20,3.5,2,7
14119,"""CONE"" Dipped Waffle Cone",3/28/2018 7:20,3.5,1,3.5
14120,"""ICE CREAM"" Double Fudge Chunk",3/28/2018 7:22,3.5,3,10.5
14121,"""ICE CREAM"" Matcha",3/28/2018 7:29,1.5,1,1.5
14121,"""SORBET"" Watermelon",3/28/2018 7:29,2.5,3,7.5
14121,"""ICE CREAM"" Dark Chocolate",3/28/2018 7:29,4,2,8
14122,"""CONE"" Sugar Cone",3/28/2018 8:00,1,2,2
14122,,3/28/2018 8:00,2.5,3,7.5
14122,,3/28/2018 8:00,0.5,3,1.5
14123,"""ICE CREAM"" Peanut Fudge",3/28/2018 8:36,3.5,2,7
14124,"""ICE CREAM"" Vanilla Bean",3/28/2018 8:43,1.5,3,4.5
14124,"""CONE"" Cookie Cone",3/28/2018 8:43,4,2,8
14124,"""ICE CREAM"" Wildberry",3/28/2018 8:43,1.5,3,4.5
14124,"""SORBET"" Watermelon",3/28/2018 8:43,2.5,3,7.5
14124,"""ICE CREAM"" Maple Brown Sugar",3/28/2018 8:43,2,2,4
14125,"""ICE CREAM"" Matcha",3/28/2018 9:11,1.5,1,1.5
14125,"""ICE CREAM"" Maple Brown Sugar",3/28/2018 9:11,2,1,2
14126,"""MISC"" Ice Cream Cake",3/28/2018 9:43,2,3,6
14127,"""ICE CREAM"" Double Fudge Chunk",3/28/2018 9:49,3.5,2,7
14127,"""CONE"" Dipped Waffle Cone",3/28/2018 9:49,3.5,1,3.5
14128,"""ICE CREAM"" Peanut Fudge",3/28/2018 9:59,3.5,3,10.5
14128,"""ICE CREAM"" Wildberry",3/28/2018 9:59,1.5,1,1.5
14128,"""ICE CREAM"" Peanut Fudge",3/28/2018 9:59,3.5,3,10.5
14129,"""SORBET"" Watermelon",3/28/2018 10:21,2.5,3,7.5
14130,"""ICE CREAM"" Vanilla Bean",3/28/2018 10:29,1.5,2,3
14131,"""CONE"" Cookie Cone",3/28/2018 11:17,4,1,4
14131,"""BEVERAGE"" Tea",3/28/2018 11:17,4,3,12
14132,"""ICE CREAM"" Peanut Fudge",3/28/2018 12:10,3.5,2,7
14132,"""BEVERAGE"" Tea",3/28/2018 12:10,4,1,4
14133,"""ICE CREAM"" Dark Chocolate",3/28/2018 12:35,4,1,4
14134,"""BEVERAGE"" Tea",3/28/2018 12:47,4,3,12
14135,"""ICE CREAM"" Mint Chip",3/28/2018 12:58,1.5,3,4.5
14136,"""ICE CREAM"" Candied Bacon",3/28/2018 13:55,0.5,3,1.5
14136,"""CONE"" Brownie Cone",3/28/2018 13:55,3,3,9
14136,,3/28/2018 13:55,0.5,3,1.5
14137,,3/28/2018 14:41,2.5,1,2.5
14137,"""ICE CREAM"" Double Fudge Chunk",3/28/2018 14:41,3.5,3,10.5
14137,"""ICE CREAM"" Dulce De Leche",3/28/2018 14:41,1.5,3,4.5
14137,"""ICE CREAM"" Maple Brown Sugar",3/28/2018 14:41,2,3,6
14137,"""CONE"" Cookie Cone",3/28/2018 14:41,4,1,4
14138,"""ICE CREAM"" Dulce De Leche",3/28/2018 15:10,1.5,1,1.5
14138,"""ICE CREAM"" Earl Gray",3/28/2018 15:10,0.5,3,1.5
14138,"""ICE CREAM"" Double Fudge Chunk",3/28/2018 15:10,3.5,3,10.5
14138,"""CONE"" Cookie Cone",3/28/2018 15:10,4,1,4
14138,"""ICE CREAM"" Matcha",3/28/2018 15:10,1.5,3,4.5
14139,"""ICE CREAM"" Dulce De Leche",3/28/2018 15:36,1.5,2,3
14139,"""SORBET"" Blood Orange",3/28/2018 15:36,2.5,3,7.5
14139,"""ICE CREAM"" Rocky Road",3/28/2018 15:36,3.5,3,10.5
14140,"""ICE CREAM"" Strawberry",3/28/2018 16:07,3.5,2,7
14140,"""ICE CREAM"" Maple Brown Sugar",3/28/2018 16:07,2,2,4
14140,"""CONE"" Waffle Cone",3/28/2018 16:07,4,3,12
14141,"""ICE CREAM"" Double Fudge Chunk",3/28/2018 16:09,3.5,2,7
14142,"""ICE CREAM"" Dulce De Leche",3/28/2018 16:45,1.5,3,4.5
14142,"""ICE CREAM"" Rocky Road",3/28/2018 16:45,3.5,3,10.5
14142,"""ICE CREAM"" Peanut Fudge",3/28/2018 16:45,3.5,3,10.5
14142,"""ICE CREAM"" Dulce De Leche",3/28/2018 16:45,1.5,1,1.5
14143,"""ICE CREAM"" Candied Bacon",3/28/2018 17:28,0.5,3,1.5
14144,"""ICE CREAM"" Double Fudge Chunk",3/28/2018 17:30,3.5,3,10.5
14145,"""ICE CREAM"" Double Fudge Chunk",3/28/2018 18:00,3.5,3,10.5
14146,"""SORBET"" Watermelon",3/28/2018 18:44,2.5,2,5
14146,"""SORBET"" Lemon",3/28/2018 18:44,2.5,1,2.5
14146,"""CONE"" Sugar Cone",3/28/2018 18:44,1,2,2
14147,"""CONE"" Cookie Cone",3/28/2018 19:10,4,1,4
14147,"""CONE"" Cookie Cone",3/28/2018 19:10,4,2,8
14148,"""BEVERAGE"" Iced Coffee",3/28/2018 19:27,2.5,1,2.5
14149,,3/28/2018 20:07,2.5,3,7.5
14149,"""SORBET"" Lychee",3/28/2018 20:07,3,2,6
14149,,3/28/2018 20:07,1.5,2,3
14149,"""ICE CREAM"" Vanilla Bean",3/28/2018 20:07,1.5,2,3
14150,"""ICE CREAM"" Peanut Fudge",3/28/2018 20:44,3.5,1,3.5
14151,"""SORBET"" Lemon",3/28/2018 20:52,2.5,2,5
14151,"""CONE"" Dipped Waffle Cone",3/28/2018 20:52,3.5,3,10.5
14152,,3/28/2018 21:03,2.5,2,5
14153,"""BEVERAGE"" Tea",3/28/2018 21:16,4,3,12
14154,"""MISC"" Ice Cream Cake",3/28/2018 21:43,2,2,4
14154,"""ICE CREAM"" Candied Bacon",3/28/2018 21:43,0.5,2,1
14155,"""SORBET"" Watermelon",3/28/2018 22:07,2.5,1,2.5
14155,"""SORBET"" Lemon",3/28/2018 22:07,2.5,3,7.5
14155,"""ICE CREAM"" Matcha",3/28/2018 22:07,1.5,2,3
14155,"""SORBET"" Watermelon",3/28/2018 22:07,2.5,3,7.5
14155,"""CONE"" Waffle Cone",3/28/2018 22:07,4,1,4
14156,"""CONE"" Cookie Cone",3/28/2018 22:10,4,1,4
14156,"""ICE CREAM"" Peanut Fudge",3/28/2018 22:10,3.5,2,7
14157,"""SORBET"" Blood Orange",3/28/2018 22:19,2.5,2,5
14158,"""ICE CREAM"" Vanilla Bean",3/28/2018 22:22,1.5,2,3
14159,"""ICE CREAM"" Double Fudge Chunk",3/28/2018 22:30,3.5,3,10.5
14159,,3/28/2018 22:30,4,2,8
14159,"""ICE CREAM"" Matcha",3/28/2018 22:30,1.5,3,4.5
14159,"""SORBET"" Lychee",3/28/2018 22:30,3,2,6
14160,"""SORBET"" Lychee",3/28/2018 23:24,3,2,6
14161,"""CONE"" Cookie Cone",3/28/2018 23:41,4,3,12
14161,"""ICE CREAM"" Rocky Road",3/28/2018 23:41,3.5,2,7
14162,"""SORBET"" Watermelon",3/28/2018 23:55,2.5,3,7.5
14162,"""ICE CREAM"" Dark Chocolate",3/28/2018 23:55,4,1,4
14162,"""ICE CREAM"" Dulce De Leche",3/28/2018 23:55,1.5,3,4.5
14163,"""BEVERAGE"" Espresso",3/29/2018 0:04,2.5,3,7.5
14163,"""MISC"" Ice Cream Cake",3/29/2018 0:04,2,3,6
14164,"""SORBET"" Lemon",3/29/2018 0:44,2.5,3,7.5
14164,"""ICE CREAM"" Matcha",3/29/2018 0:44,1.5,3,4.5
14164,"""ICE CREAM"" Vanilla Bean",3/29/2018 0:44,1.5,3,4.5
14164,,3/29/2018 0:44,1.5,1,1.5
14164,"""ICE CREAM"" Wildberry",3/29/2018 0:44,1.5,2,3
14165,"""SORBET"" Lemon",3/29/2018 1:27,2.5,2,5
14165,"""ICE CREAM"" Dulce De Leche",3/29/2018 1:27,1.5,2,3
14165,"""SORBET"" Lemon",3/29/2018 1:27,2.5,2,5
14165,"""ICE CREAM"" Maple Brown Sugar",3/29/2018 1:27,2,2,4
14166,"""ICE CREAM"" Maple Brown Sugar",3/29/2018 2:23,2,3,6
14166,"""BEVERAGE"" Iced Coffee",3/29/2018 2:23,2.5,1,2.5
14166,"""BEVERAGE"" Iced Coffee",3/29/2018 2:23,2.5,2,5
14166,"""ICE CREAM"" Maple Brown Sugar",3/29/2018 2:23,2,3,6
14166,"""ICE CREAM"" Vanilla Bean",3/29/2018 2:23,1.5,3,4.5
14167,"""ICE CREAM"" Dark Chocolate",3/29/2018 3:08,4,2,8
14167,"""CONE"" Brownie Cone",3/29/2018 3:08,3,2,6
14168,"""ICE CREAM"" Wildberry",3/29/2018 3:27,1.5,1,1.5
14168,"""CONE"" Waffle Cone",3/29/2018 3:27,4,1,4
14168,,3/29/2018 3:27,1.5,1,1.5
14168,"""CONE"" Dipped Waffle Cone",3/29/2018 3:27,3.5,2,7
14169,"""ICE CREAM"" Peanut Fudge",3/29/2018 4:26,3.5,3,10.5
14169,"""ICE CREAM"" Matcha",3/29/2018 4:26,1.5,2,3
14170,"""ICE CREAM"" Dark Chocolate",3/29/2018 5:11,4,3,12
14170,"""ICE CREAM"" Mint Chip",3/29/2018 5:11,1.5,3,4.5
14171,"""CONE"" Dipped Waffle Cone",3/29/2018 5:51,3.5,1,3.5
14171,"""ICE CREAM"" Rocky Road",3/29/2018 5:51,3.5,3,10.5
14171,"""SORBET"" Raspberry",3/29/2018 5:51,2.5,2,5
14172,"""CONE"" Cookie Cone",3/29/2018 6:47,4,2,8
14173,"""ICE CREAM"" Strawberry",3/29/2018 6:57,3.5,1,3.5
14173,"""ICE CREAM"" Candied Bacon",3/29/2018 6:57,0.5,2,1
14173,"""CONE"" Sugar Cone",3/29/2018 6:57,1,3,3
14173,"""ICE CREAM"" Maple Brown Sugar",3/29/2018 6:57,2,3,6
14173,"""BEVERAGE"" Iced Coffee",3/29/2018 6:57,2.5,3,7.5
14174,"""ICE CREAM"" Mint Chip",3/29/2018 7:04,1.5,3,4.5
14174,"""CONE"" Waffle Cone",3/29/2018 7:04,4,2,8
14174,"""SORBET"" Watermelon",3/29/2018 7:04,2.5,2,5
14174,"""ICE CREAM"" Mint Chip",3/29/2018 7:04,1.5,1,1.5
14174,,3/29/2018 7:04,1.5,1,1.5
14175,"""SORBET"" Blood Orange",3/29/2018 7:36,2.5,2,5
14175,"""BEVERAGE"" Iced Coffee",3/29/2018 7:36,2.5,1,2.5
14175,"""ICE CREAM"" Candied Bacon",3/29/2018 7:36,0.5,3,1.5
14175,"""ICE CREAM"" Strawberry",3/29/2018 7:36,3.5,2,7
14175,"""CONE"" Waffle Cone",3/29/2018 7:36,4,1,4
14176,"""SORBET"" Raspberry",3/29/2018 8:31,2.5,3,7.5
14176,,3/29/2018 8:31,2,1,2
14176,"""SORBET"" Lychee",3/29/2018 8:31,3,1,3
14176,"""CONE"" Cookie Cone",3/29/2018 8:31,4,1,4
14176,"""SORBET"" Watermelon",3/29/2018 8:31,2.5,2,5
14177,"""CONE"" Dipped Waffle Cone",3/29/2018 8:44,3.5,2,7
14177,"""ICE CREAM"" Vanilla Bean",3/29/2018 8:44,1.5,2,3
14177,"""SORBET"" Watermelon",3/29/2018 8:44,2.5,2,5
14177,"""SORBET"" Lemon",3/29/2018 8:44,2.5,1,2.5
14177,"""ICE CREAM"" Strawberry",3/29/2018 8:44,3.5,3,10.5
14178,"""ICE CREAM"" Wildberry",3/29/2018 9:07,1.5,1,1.5
14178,"""BEVERAGE"" Tea",3/29/2018 9:07,4,1,4
14178,"""ICE CREAM"" Peanut Fudge",3/29/2018 9:07,3.5,2,7
14178,"""ICE CREAM"" Candied Bacon",3/29/2018 9:07,0.5,1,0.5
14178,"""ICE CREAM"" Vanilla Bean",3/29/2018 9:07,1.5,3,4.5
14179,"""ICE CREAM"" Earl Gray",3/29/2018 9:51,0.5,1,0.5
14179,"""BEVERAGE"" Espresso",3/29/2018 9:51,2.5,2,5
14179,"""SORBET"" Watermelon",3/29/2018 9:51,2.5,2,5
14179,"""ICE CREAM"" Rocky Road",3/29/2018 9:51,3.5,2,7
14179,"""ICE CREAM"" Candied Bacon",3/29/2018 9:51,0.5,3,1.5
14180,"""CONE"" Cookie Cone",3/29/2018 10:34,4,2,8
14180,"""CONE"" Waffle Cone",3/29/2018 10:34,4,3,12
14180,"""ICE CREAM"" Dark Chocolate",3/29/2018 10:34,4,3,12
14180,"""CONE"" Sugar Cone",3/29/2018 10:34,1,2,2
14181,"""CONE"" Cookie Cone",3/29/2018 10:46,4,1,4
14182,"""ICE CREAM"" Mint Chip",3/29/2018 11:33,1.5,2,3
14182,"""CONE"" Waffle Cone",3/29/2018 11:33,4,3,12
14182,"""ICE CREAM"" Maple Brown Sugar",3/29/2018 11:33,2,3,6
14182,"""ICE CREAM"" Vanilla Bean",3/29/2018 11:33,1.5,1,1.5
14183,"""CONE"" Brownie Cone",3/29/2018 12:05,3,3,9
14184,"""SORBET"" Raspberry",3/29/2018 12:14,2.5,2,5
14184,"""ICE CREAM"" Double Fudge Chunk",3/29/2018 12:14,3.5,1,3.5
14184,"""ICE CREAM"" Strawberry",3/29/2018 12:14,3.5,3,10.5
14184,"""ICE CREAM"" Wildberry",3/29/2018 12:14,1.5,1,1.5
14185,"""ICE CREAM"" Mint Chip",3/29/2018 13:08,1.5,1,1.5
14185,"""BEVERAGE"" Espresso",3/29/2018 13:08,2.5,2,5
14185,"""ICE CREAM"" Vanilla Bean",3/29/2018 13:08,1.5,3,4.5
14185,"""SORBET"" Blood Orange",3/29/2018 13:08,2.5,3,7.5
14186,"""CONE"" Brownie Cone",3/29/2018 13:37,3,1,3
14186,"""CONE"" Waffle Cone",3/29/2018 13:37,4,3,12
14186,"""ICE CREAM"" Rocky Road",3/29/2018 13:37,3.5,2,7
14186,"""CONE"" Dipped Waffle Cone",3/29/2018 13:37,3.5,1,3.5
14186,"""ICE CREAM"" Maple Brown Sugar",3/29/2018 13:37,2,2,4
14187,"""SORBET"" Watermelon",3/29/2018 13:43,2.5,2,5
14187,"""SORBET"" Lemon",3/29/2018 13:43,2.5,1,2.5
14187,"""SORBET"" Lemon",3/29/2018 13:43,2.5,3,7.5
14187,"""SORBET"" Lychee",3/29/2018 13:43,3,3,9
14187,"""BEVERAGE"" Espresso",3/29/2018 13:43,2.5,2,5
14188,"""ICE CREAM"" Double Fudge Chunk",3/29/2018 14:24,3.5,2,7
14188,"""ICE CREAM"" Maple Brown Sugar",3/29/2018 14:24,2,3,6
14188,,3/29/2018 14:24,3.5,3,10.5
14188,"""ICE CREAM"" Vanilla Bean",3/29/2018 14:24,1.5,1,1.5
